"title.text","rating","sentiment_score","has_information_giving","has_information_seeking","has_feature_request","has_bug_report","informative","wordCount","hasQuestionMark","hasExclamationMark","app_name","has_user_exp","informative_withseeking"
" Will testitâ€² for design 5",0,1,0,0,0,0,0,6,0,0,"powernAPP",0,0
" Fulfills what it promises",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Very good app ðŸ‘Œ",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" I really enjoyed. Simple, but very useful. Help me to know how long do I have to rest or sleep",0,1,0,0,0,0,0,21,0,0,"powernAPP",0,0
" Is good. Worth having. I recommend.",0,1,0,0,0,0,0,7,0,0,"powernAPP",0,0
" Very useful is ideal for my. Thanks a lot!!!",0,1,0,0,0,0,0,10,0,1,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good application ðŸ‘",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Nice ðŸ˜Ž",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" It fulfills its function",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Excellent worth paying.",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Great to take a NAP without having to calculate the time of awakening. Different ringtones possible. The statistical function is pay, but do I personally need. Only problem, french spelling mistakes, suddenly, sometimes it is not too much if airplane mode is enabled or to enable.",0,1,0,0,0,1,1,47,0,0,"powernAPP",0,1
" THX To really.",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Excellent, very practical.",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Good",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Excellent. It is exactly what you should serve. :)",0,1,0,0,0,0,0,10,0,0,"powernAPP",0,0
" It is fantastic",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Super ðŸ˜¤",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good the truth except for l number of ringtones for alarm...",0,1,0,0,1,0,1,13,0,0,"powernAPP",0,1
" Best alarm clock",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Well useful!",0,1,0,0,0,0,0,3,0,1,"powernAPP",0,0
" Excellent app",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" App interesting",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Excellent help you lot mess more functions in the update",0,1,0,0,0,0,0,11,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good is the Super Recomiiendo is of great help good App Enceriio Quee Sii ðŸ˜‰ðŸ˜",0,1,0,0,0,0,0,17,0,0,"powernAPP",0,0
" Good",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" It meets...",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good. Could have other functions",0,1,0,0,0,0,0,7,0,0,"powernAPP",0,0
" Wonderful",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Super â€¢ good voice control â€¢ easy to â€¢ use very little advertising â€¢ app I have on my Hendy best alarm clock never crashes on the.   ðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒðŸ˜ŠðŸ˜ƒ",0,1,1,0,0,0,1,31,0,0,"powernAPP",1,1
" The best alarm clock app that I have!",0,1,0,0,0,0,0,9,0,1,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good for sticking a ciesta in paste ðŸ˜†",0,1,0,0,0,0,0,10,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Works beautifully!",0,1,0,0,0,0,0,3,0,1,"powernAPP",0,0
" Super app, the voice command works again!",0,1,0,0,0,0,0,8,0,1,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" It fulfills its mission",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Not Sirba",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" A super app, makes ðŸ˜Š what they should and the really gut...mit support for cortana",0,1,0,0,0,0,0,16,0,0,"powernAPP",0,0
" Great ðŸ˜Ž already not I fall asleep",0,1,0,0,0,0,0,8,0,0,"powernAPP",0,0
" It works.",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Excellent",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Very practical. Really liked it!",0,1,0,0,0,0,0,6,0,1,"powernAPP",0,0
" Very nice",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" It is what I needed",0,1,0,0,0,0,0,6,0,0,"powernAPP",0,0
" This very good, I love ðŸ˜„",0,1,0,0,0,0,0,7,0,0,"powernAPP",0,0
" Charm me. Especially the power handle it with voice control. Do not hesitate to download this app for those q like to sleep to 10 m before going s work",0,1,1,0,0,0,1,31,0,0,"powernAPP",1,1
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Esta chido I like!",0,1,0,0,0,0,0,5,0,1,"powernAPP",0,0
" Works!",0,1,0,0,0,0,0,2,0,1,"powernAPP",0,0
" Excellent I would say just for what you need",0,1,0,0,0,0,0,10,0,0,"powernAPP",0,0
" Class, also secure against burnout... ðŸ˜Š ICH use the app E.g. to increase my performance on the job, and in the evening to be KOD on the sofa. Awesome, and only to empfehlenðŸ˜‰",0,1,0,0,0,0,0,34,0,0,"powernAPP",0,0
" It is very good and works perfectly",0,1,0,0,0,0,0,8,0,0,"powernAPP",0,0
" Good, improving the voice commands, I use a lot.",0,1,0,0,0,0,0,10,0,0,"powernAPP",0,0
" Now with powernapp my NAPs are more quiet, not already suffer from the stress of the job and my life is much more happy, thank you powernapp!",0,1,0,0,0,0,0,28,0,1,"powernAPP",0,0
" This alarm clock with sound of waves is too much.",0,2,1,0,0,0,1,11,0,0,"powernAPP",1,1
" Very good. Quickly you have everything ready for sleep. At the beginning I didnt see you as useful, but it is easier to use than putting alarms.",0,1,0,0,0,0,0,28,0,0,"powernAPP",0,0
" Best app Ive downloaded on Windows Phone ...",0,1,0,0,0,0,0,9,0,0,"powernAPP",0,0
" Good, but if you will display any calls, will magnificently!",0,1,0,0,0,0,0,11,0,1,"powernAPP",0,0
" Super part and extremely practical",0,1,0,0,0,0,0,6,0,0,"powernAPP",0,0
" Very useful! It fulfills what it promises no more!",0,1,0,0,0,0,0,10,0,1,"powernAPP",0,0
" How good-andaluz comes to my Pearl for programs my daily NAPs xD Felicades to create the APP that we needed.",0,1,0,0,0,0,0,21,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Fantastic, wake up you a smoothly!",0,1,0,0,0,0,0,7,0,1,"powernAPP",0,0
" Great",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Excellent application, never let him down, I highly recommend!",0,1,0,0,0,0,0,10,0,1,"powernAPP",0,0
" It is good ðŸ‘ŒðŸ‘Œ",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Is good ...",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" This excellent is a very good application and it works I recommend it to 10000%",0,1,0,0,0,0,0,16,0,0,"powernAPP",0,0
" Simple Ill take cortana",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" I love this app is very useful for travelling by bus ðŸšŒ well as you responds to voice with Cortana commands",0,1,0,0,0,0,0,22,0,0,"powernAPP",0,0
" Very nice this application! ðŸ˜‰ recommend!",0,1,0,0,0,0,0,7,0,1,"powernAPP",0,0
" I liked it, I thought useful ðŸ˜‰",0,1,0,0,0,0,0,8,0,0,"powernAPP",0,0
" Great sÃ§",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" I love the app correctly! ðŸ‘ and especially in conjunction with Cortana. ðŸ˜",0,1,0,0,0,0,0,14,0,1,"powernAPP",0,0
" Simple but effective recommended because it is more easy to use q normal alarm for short NAPs",0,1,1,0,0,0,1,18,0,0,"powernAPP",1,1
" An application that fulfills what it promises. Application of 10.",0,1,0,0,0,0,0,11,0,0,"powernAPP",0,0
" I love it, it is excellent this app has saved me from many and also works to 100%. I highly recommend it.",0,1,0,0,0,0,0,23,0,0,"powernAPP",0,0
" Excellent application, only that sometimes does not sound not is why, very rare occasion.",0,1,0,0,0,1,1,15,0,0,"powernAPP",0,1
" It is a good application. Quick to set up.",0,1,0,0,0,0,0,10,0,0,"powernAPP",0,0
" Very right. Thank you! ðŸ˜‰",0,1,0,0,0,0,0,6,0,1,"powernAPP",0,0
" Good",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Many functions paid spoils the app",0,2,1,0,0,0,1,7,0,0,"powernAPP",1,1
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" I couldnt sleep because my sleep was all messed up now with this app I sleep calm helped me a lot. ... Very nice app I recommend them.",0,1,0,0,0,0,0,29,0,0,"powernAPP",0,0
" As work",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good application",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Very good app for those who have not yet awakened",0,1,0,0,0,0,0,11,0,0,"powernAPP",0,0
" This perfect to set quick alarms and take a NAP for a few minutes...",0,1,0,0,0,0,0,15,0,0,"powernAPP",0,0
" Pretty good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Excellent simple useful",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" I recommend you really good",0,1,0,0,0,0,0,6,0,0,"powernAPP",0,0
" Very, very good, I like very much,",0,1,0,0,0,0,0,8,0,0,"powernAPP",0,0
" Very good app",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" So, if I were an app, Id be this. Awesome! And nothing comes to mind, what could be done better or differently. My last only this. ðŸ‘",0,1,0,0,0,0,0,28,0,1,"powernAPP",0,0
" Very practical",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" It is very good as it helps one to sleep",0,1,0,0,0,0,0,11,0,0,"powernAPP",0,0
" A nice alarm clock.",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Very good ðŸ˜Š",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Chingon is /, /,",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Magnificent",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Good",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Very good",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Very good ðŸ˜‰",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" It really helps to wake up on time! Thanks to the developers.",0,1,0,0,0,0,0,13,0,1,"powernAPP",0,0
" Great app, nicely done.",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Easy to use very useful for quick alarms. Useful to schedule a NAP. always use it, I recommend it.",0,1,0,0,0,0,0,20,0,0,"powernAPP",0,0
" Super app! Complements the boring stand type clock.",0,1,0,0,0,0,0,9,0,1,"powernAPP",0,0
" Very nice I like",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" A big SHIT",0,2,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Great app. .. For those who work the night you know how important it is to take a sleep fast ... My schedule was resting but safe",0,1,0,0,0,0,0,28,0,0,"powernAPP",0,0
" Very good and stimulating for those who are discouraged to take a NAP ðŸ˜Š",0,1,0,0,0,0,0,15,0,0,"powernAPP",0,0
" Very good!",0,1,0,0,0,0,0,3,0,1,"powernAPP",0,0
" Simply the best of all I tested serves as configurable alarm clock 1 minute to hours, congratulations on your application!",0,1,0,0,0,0,0,21,0,1,"powernAPP",0,0
" All important criteria! I like very much! Also, you can choose between different alarm tones. Can I recommend without reservations!",0,1,0,0,0,0,0,21,0,1,"powernAPP",0,0
" Great!!!!",0,1,0,0,0,0,0,2,0,1,"powernAPP",0,0
" Very good app",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" I like",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Super easy to use. Is also great to use for all day-to-day operations. Such as timer or the inhale.",0,1,0,0,0,0,0,20,0,0,"powernAPP",0,0
" Great.",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Excellent app.. ðŸ˜Š",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Easy and efficient",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Does very well what they want.",0,1,0,0,0,0,0,7,0,0,"powernAPP",0,0
" Very well not be how to use the voice commands but very good",0,1,0,0,0,0,0,14,0,0,"powernAPP",0,0
" Excellent application, the only thing annoying is advertising. Lumia users deserve to have free applications and most varied if ads as other systems.",0,1,1,0,0,0,1,24,0,0,"powernAPP",1,1
" As sleep a few minutes more without having to speak and without having to rrrrecorrrrer all the numbering which was is the only bad thing",0,1,0,0,1,0,1,26,0,0,"powernAPP",0,1
" I enjoyed ðŸ˜†",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Its pretty good",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Very praktisch.da I in the shift operation work I often take a NAP.",0,1,0,0,0,0,0,14,0,0,"powernAPP",0,0
" Brilliant app! Thank you very much, the Sautermeister apps on my phone are the most frequently used :-)...!",0,1,0,0,0,0,0,19,0,1,"powernAPP",0,0
" Well",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" It is good... [I recommend it =]",0,1,0,0,0,0,0,8,0,0,"powernAPP",0,0
" Very good, but the truth does need the alarm sounds a little harder.",0,1,0,0,1,0,1,14,0,0,"powernAPP",0,1
" Great App, very useful. Simple and concise, you need and nothing more.",0,1,0,0,0,0,0,13,0,0,"powernAPP",0,0
" Great",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Very good-recommended",0,1,0,0,0,0,0,3,0,0,"powernAPP",0,0
" Excellent for taking time",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Ok",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Easy to use. Very well, I find the ability to change the flight mode.",0,1,0,0,0,0,0,15,0,0,"powernAPP",0,0
" Practical...",0,1,0,0,0,0,0,2,0,0,"powernAPP",0,0
" Useless, a waste of time.",0,2,0,0,0,0,0,6,0,0,"powernAPP",0,0
" Practical, .gut and easy",0,1,0,0,0,0,0,5,0,0,"powernAPP",0,0
" Great to use when I give a 30 min NAP, he is very efficient.",0,1,0,0,0,0,0,15,0,0,"powernAPP",0,0
" Haha super bienðŸ‘Œ",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Very good... perfect to sleep without anything q you bother...",0,1,0,0,0,0,0,11,0,0,"powernAPP",0,0
" Simple app, but really effective!",0,1,0,0,0,0,0,6,0,1,"powernAPP",0,0
" Simple and effective",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Very good app. Can use well.",0,1,0,0,0,0,0,7,0,0,"powernAPP",0,0
" Simple use!",0,1,0,0,0,0,0,3,0,1,"powernAPP",0,0
" Very good app, the perfect complement to my N.. 520 ðŸ˜",0,1,0,0,0,0,0,12,0,0,"powernAPP",0,0
" Excellent!",0,1,0,0,0,0,0,2,0,1,"powernAPP",0,0
" Very good application",0,1,0,0,0,0,0,4,0,0,"powernAPP",0,0
" Could have the option of customizing the alarms ....",0,1,0,0,1,0,1,10,0,0,"powernAPP",0,1
" Help me a lot, especially when I need to relax a little bit!",0,1,0,0,0,0,0,14,0,1,"powernAPP",0,0
