title.text,rating,has_information_giving,has_feature_request,has_bug_report,informative,wordCount,hasQuestionMark,hasExclamationMark,has_user_exp
" Love it	Love pinterest!!!!",5,0,0,0,0,4,0,1,0
" Love it!	I use this app constantly",5,0,0,0,0,7,0,1,0
" Great Ap !	Love this Ap it works great and I get all kinds of wonderful ideas from amazing People",4,0,0,0,0,20,0,1,0
" Amazing app!!! Love it D	Fully like an online scrap board Awesome idea )",5,0,0,0,0,14,0,1,0
" Great!!!	Totally awesome!!! I am a pinterest addict sooo this is definitely a fantastic app!! )",5,0,0,0,0,16,0,1,0
" Love it	I am addicted -) -) -) -) -)",5,0,0,0,0,10,0,0,0
" So many ideas!	A network of inspiration!",5,0,0,0,0,7,0,1,0
" Excellent for keeping visual ideas	I really use this to keep recipes,  and fashion ideas, but overall great app",5,0,0,0,0,20,0,0,0
" Used to be great	Now I cannot see anything from the people or boards I'm following Pretty frustrating",2,0,0,0,0,18,0,0,0
" Really fun	A few small glitches when loading some pins but other than that no problems HTC 4G android    Update I'm using a Samsung galaxy S4 now and pinterest is still great  I wish I could make more adjustments from my phone , but I still have to use the regular laptop to change pin cover photos and to  rearrange boards",4,0,0,0,0,66,0,0,0
" Love it	I'm addicted to diy",5,0,0,0,0,6,0,0,0
" Excellent	Love it!",5,0,0,0,0,3,0,1,0
" Love Pinterest	One of my favorite social media channels, and this app lets me have most of it's functions, but I've been getting lags and errors lately Plus, can you add the function, like Twitter, to switch between accounts? Cheers!",4,0,0,0,0,40,1,1,0
" I'm addicted to this app! Love it!	Getting this app is my best decision ever! It's great!",5,0,0,0,0,17,0,1,0
" Nice app	Anything your looking 4 is here",5,0,0,0,0,8,0,0,0
" In love	Love to pin",5,0,0,0,0,5,0,0,0
" Yay! It's like having a little scrapbook in your pocket	So much fun!",5,0,0,0,0,13,0,1,0
" Absolutely addictive!!!!!!!	Amazing app don't know what I'd do without it now",5,0,0,0,0,12,0,1,0
" Lovely app	I love this app U can find anything",5,0,0,0,0,10,0,0,0
" &lt3 &lt3 &lt3	love, Love, LOVE!!!",5,0,0,0,0,6,0,1,0
" Love it	Great app, but a lot of repeated items",4,0,0,0,0,10,0,0,0
" I love all the great things I find and the ease of pinning them	-)",5,0,0,0,0,15,0,0,0
" Pinerest app	I hope this works",5,0,0,0,0,6,0,0,0
" Pinterest rocks	A great place to chill!!! I just love it )",5,0,0,0,0,12,0,1,0
" Eh	It stops suddenly, kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out",2,0,0,0,0,47,0,0,0
" Great	This so is awesome, great app that lets you share ideas and things you like",5,0,0,0,0,16,0,0,0
" Some technical issues still need resolving	Otherwise it's 1010",4,0,0,0,0,9,0,0,0
" Julie Robin	Life changer",5,0,0,0,0,4,0,0,0
" all in one spot	From hair styles, to do-it-yourself ideas, fashion ideas to quotes It's all in one spot! It's wonderful!",4,0,0,0,0,21,0,1,0
" I'm back!	Pinning -)",5,0,0,0,0,4,0,1,0
" Love it	One off my favorites go here all the time Great ideas for everything",5,0,0,0,0,15,0,0,0
" Happy Girl	At last Been waiting for this app And now i have it i am very pleased Much easier to navigate",5,0,0,0,0,22,0,0,0
" Love it!	)",5,0,0,0,0,3,0,1,0
" Love it!	Im obsessed with this app, i go on it everydaythere are so many ideas on a budget & things to keep me busy",5,0,0,0,0,25,0,1,0
" Love it	It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also",5,0,0,0,0,26,0,0,0
" Great	Luv it App works excellent No issues at all",5,0,0,0,0,10,0,0,0
" PINTEREST	I have an addiction for this App This is the BEST Thank you so much, for this wonderful Application For smartphone works wonderful  I have no problems whatsoever  Keep up the good work guys",5,0,0,0,0,37,0,0,0
" Pinterest	Luv this app This app is one of my favorite apps",5,0,0,0,0,12,0,0,0
" Love it	Love it",5,0,0,0,0,4,0,0,0
" Love it	Very addicting you can get lost for houra!!!",5,0,0,0,0,10,0,1,0
" Love love love this app	Thanks",5,0,0,0,0,6,0,0,0
" Perfect &lt3	I love this app so much so simple to use I adore it &lt3",5,0,0,0,0,16,0,0,0
" I am a little bit in love with pinterest!	very addictive, a little slow though!",5,0,0,0,0,15,0,1,0
" Addictive!	I have to watch when I go on this as I can not get off!",5,0,0,0,0,16,0,1,0
" Gr8!!!!	Gr8!!!!!",5,0,0,0,0,2,0,1,0
" Stacey	Thanks you are awesome",5,0,0,0,0,5,0,0,0
" Love it	This is a great app and i",5,0,0,0,0,9,0,0,0
" 5*****	EXCELLENTE",5,0,0,0,0,2,0,0,0
" Cannot stahp	I never leave this site Ever",5,0,0,0,0,8,0,0,0
" Love it Addictive and useful	Just not enough hours in the day!",5,0,0,0,0,12,0,1,0
" Pretty awesome	Liked everything about it Wish there was a way to save some of the photos though",5,0,0,0,0,18,0,0,0
" Good	Good",5,0,0,0,0,2,0,0,0
" Love it	Perfect and so easy to use",5,0,0,0,0,8,0,0,0
" Love this app!	Super simple layout and easy to use on mobile device  Happy with the updates especially the quick pin and like capability!",5,0,0,0,0,25,0,1,0
" Awesome	Love it for my kitchen and  garden",5,0,0,0,0,9,0,0,0
" Wonderful App	Very addictive, and a lot of fun  Get to share some really cool pictures, ideas, jokes and recipes",5,0,0,0,0,21,0,0,0
" Great ideas	One of my fav apps",5,0,0,0,0,7,0,0,0
" Stella	Love it So addictive",5,0,0,0,0,5,0,0,0
" Loved it	I loved it, but it took up way to much space",5,0,0,0,0,13,0,0,0
" Very easy to use and very helpful	So cool",5,0,0,0,0,9,0,0,0
" Love to Pin it!	I love pintrest Super fun ideas and the app works great most if the time Sometimes it spools but not very often",4,0,0,0,0,26,0,1,0
 Love it!,5,0,0,0,0,3,0,1,0
" Love pinning	Very good app",5,0,0,0,0,5,0,0,0
" Gud	It helps to bring out creativity within us)",5,0,0,0,0,9,0,0,0
" Great tool!!!	I use this to organize my life",5,0,0,0,0,9,0,1,0
 Love pinterest App is okay,4,0,0,0,0,6,0,0,0
" Love pinterest	Love it, only downside is the quality of the pictures are a lot lower on the app than the website when used on computers",4,0,0,0,0,26,0,0,0
 The best site ever,5,0,0,0,0,5,0,0,0
 Addicted,5,0,0,0,0,2,0,0,0
" Love pinterest, I'm addicted! !",5,0,0,0,0,6,0,1,0
 Great app!,5,0,0,0,0,3,0,1,0
 Amazed,5,0,0,0,0,2,0,0,0
" Great app!	I am so addicted to pinning on my 20+ boards",5,0,0,0,0,12,0,1,0
" Amazing	Love it",5,0,0,0,0,3,0,0,0
" Best app ever	Love it",5,0,0,0,0,5,0,0,0
" Good application	Thank you",5,0,0,0,0,4,0,0,0
" So helpful	Love love it )",5,0,0,0,0,6,0,0,0
 Love it!!!,5,0,0,0,0,3,0,1,0
 Abdolutely love,5,0,0,0,0,3,0,0,0
" Niceapp	Pin pin pin",5,0,0,0,0,4,0,0,0
 I love this app and could not live without it,5,0,0,0,0,11,0,0,0
" Love it	I love everything about the pinterest app The only thing it's missing is being able to change the cover photos on the boards",4,0,0,0,0,25,0,0,0
" Awesome!	Love it from the gate If you're thinking rather you should or not - Just do it! You shall not be disappointed Big Brian - Clearwater,  FL",5,0,0,0,0,29,0,1,0
 Love it,5,0,0,0,0,3,0,0,0
" Great sharing	Love to be able to search and find exactly what I want! Also makes preparing a menu easier! It's awesome to have exactly what I have pinned all organized, just for me!",5,0,0,0,0,34,0,1,0
 I love it!,5,0,0,0,0,4,0,1,0
" Good	Easy to use",5,0,0,0,0,4,0,0,0
" Awesome!	Love this app! Some of the updates are annoying, but it's still great",4,0,0,0,0,14,0,1,0
" Jfk702	Great apps to share thought and pic",5,0,0,0,0,8,0,0,0
" One of my favourite if not the favourite social networking sites	Use it every day to find and store lots of interesting and lovely things",5,0,0,0,0,25,0,0,0
" Awesomeness	GR8 APP!!!!",5,0,0,0,0,3,0,1,0
" Very cool	Very awesome I can look how to do my hair and painting nails u should all get this app",5,0,0,0,0,21,0,0,0
 Love it ),5,0,0,0,0,4,0,0,0
" Addicted!	Excellent place for a little bit of everything!",5,0,0,0,0,9,0,1,0
 Awesome,5,0,0,0,0,2,0,0,0
 Inspirational,5,0,0,0,0,2,0,0,0
" Amazing!!!	I love this app!!!!!!!! I'm addicted!!!! Its so fun! There's nothing I would change)",5,0,0,0,0,15,0,1,0
 LOVE IT!! D,5,0,0,0,0,4,0,1,0
" So addictive!	Love love love!!",5,0,0,0,0,5,0,1,0
" Addict	I get on pinterest and suddenly an hour has disappeared",5,0,0,0,0,11,0,0,0
" Love!	Love it!",5,0,0,0,0,3,0,1,0
" Excellent App!!	Love this app!",5,0,0,0,0,5,0,1,0
" Awesome	I love pinterest its a place where I can keep all the things I like and are interested in, in one place",5,0,0,0,0,23,0,0,0
 I love this app anything u want to see or learn is right here Love the people who post,4,0,0,0,0,20,0,0,0
" Love the info, pics, and people	Love it",4,0,0,0,0,8,0,0,0
" Love it!	Great app",5,0,0,0,0,4,0,1,0
" Love it!	I really enjoy spending some time with pinterest!  I have learned a lot  The site gets my creative juices flowing",4,0,0,0,0,24,0,1,0
" Great	Great ideas for all kinds of things Check it everyday for  new things I wanna make",5,0,0,0,0,18,0,0,0
" Still great as always	Love it",5,0,0,0,0,6,0,0,0
" Love this app!	Sometimes I get lost with time because it is so addicting It is so fun to look at everything and pin your likes or needs to your own boards I also use a lot of the ideas I get from Pinterest in my classroom, and I have used DIY ideas for my home!",5,0,0,0,0,56,0,1,0
" I love this app just wish it was available for every site i visited	Would recommend",4,0,0,0,0,16,0,0,0
" Amazing	Highly addictive!",5,0,0,0,0,3,0,1,0
" Great	Love it!!! Addicting to",5,0,0,0,0,5,0,1,0
" Awesome!	I love this app so much! I do wish I could change my board cover and have more categories like on the website",5,0,0,0,0,24,0,1,0
" Love	My favorite app",5,0,0,0,0,4,0,0,0
" The best!	Love this app has everything you need",5,0,0,0,0,9,0,1,0
 I love this app There is so much to see and learn on this app that I just can't get enough of it I could spend hours each day,5,0,0,0,0,30,0,0,0
" Great	LOVE LOVE Pinterest",5,0,0,0,0,4,0,0,0
 This app sucks,1,0,0,0,0,4,0,0,0
" Amazing!	The best app I have!",5,0,0,0,0,6,0,1,0
 Love this app,5,0,0,0,0,4,0,0,0
" Love this app!	?? easy to use!! ??",5,0,0,0,0,8,1,1,0
" I'd rather be Pinning!	It has taken me from that looks coolto LOOK WHAT I MADE!",5,0,0,0,0,16,0,1,0
 No bugs,5,0,0,0,0,3,0,0,0
" Love it it keeps me busy	",5,0,0,0,0,7,0,0,0
" Best app ever	Use it every day all the time !",5,0,0,0,0,11,0,1,0
 Brilliant!,5,0,0,0,0,2,0,1,0
" Pinterest	Love This",5,0,0,0,0,3,0,0,0
" Hai	Gold",5,0,0,0,0,2,0,0,0
" Love, love, love Pinterest!",5,0,0,0,0,5,0,1,0
" Awesome	Yes",5,0,0,0,0,2,0,0,0
" Love it	Love it",5,0,0,0,0,4,0,0,0
" Love LOVE this app	I could spend hours on this app ?",5,0,0,0,0,12,1,0,0
" Good	Works great Havent had and problems",5,0,0,0,0,7,0,0,0
" Great app!!!!	I love being able to use Pinterest on the go",5,0,0,0,0,12,0,1,0
" Super like!	Luuuuuuuurrrrrve it!!!",5,0,0,0,0,4,0,1,0
 Love!,5,0,0,0,0,2,0,1,0
" Pin-head	I'm a pinterest addict and this fills my addiction on the go!",5,0,0,0,0,13,0,1,0
" Pintrest	I love tuis app it gives me ideas i would totaly recomend this app",3,0,0,0,0,15,0,0,0
" Great for creatives and multitaskers	So many ideas not enough time",5,0,0,0,0,11,0,0,0
 Awesome,5,0,0,0,0,2,0,0,0
 My favorite app!,5,0,0,0,0,4,0,1,0
 I love love love this app!!!,5,0,0,0,0,7,0,1,0
" Very good	Getting better with each update",4,0,0,0,0,7,0,0,0
 Love it,5,0,0,0,0,3,0,0,0
" i love this app	everything you want to see is here",5,0,0,0,0,11,0,0,0
" Best app	Cute ideas forever!",5,0,0,0,0,5,0,1,0
" Does what it says it does	No complaints here",5,0,0,0,0,9,0,0,0
" Love it!	So many wonderful ideas!",5,0,0,0,0,6,0,1,0
" Love it	Love it",5,0,0,0,0,4,0,0,0
" Love it!	Totally addicted! )",5,0,0,0,0,5,0,1,0
 Love,4,0,0,0,0,2,0,0,0
 I like it,4,0,0,0,0,4,0,0,0
" Ideas for everything	This app is great for artistic projects and other creative tasks",5,0,0,0,0,14,0,0,0
" Awesome app	Awesome app  I teach and use it for work to find anchor charts and more ",5,0,0,0,0,18,0,0,0
" Great app	I really love this app Very entertaining and educational",5,0,0,0,0,11,0,0,0
 Love it!,5,0,0,0,0,3,0,1,0
" Fabulous )	I love having this app! It always loads quickly and runs great",5,0,0,0,0,14,0,1,0
 Love this,5,0,0,0,0,3,0,0,0
" ?	Love it",4,0,0,0,0,3,1,0,0
 Love it!!!,5,0,0,0,0,3,0,1,0
 Love it,5,0,0,0,0,3,0,0,0
" I love the pinterest app I'm still learning the functions but pleased overall!	Great app",4,0,0,0,0,15,0,1,0
" Nicee	Really nice application!!! I love to use it!",5,0,0,0,0,9,0,1,0
" Great app!!	This is the best Everything works really great!! I highly recommend this app!!",5,0,0,0,0,15,0,1,0
" Love it	Amazing app for amazing website Good job!",5,0,0,0,0,9,0,1,0
" Love it!	Such inspiration!  Pinterest is highly addictive and dont know that I could survive without it now jk of course  But seriously,  very great app Lots of USEFUL information and creative ideas! And to boot its a free app to enjoy endlessly! No tech problems Just superb through and through!",5,0,0,0,0,54,0,1,0
 Love it,4,0,0,0,0,3,0,0,0
 Endless entertainment,5,0,0,0,0,3,0,0,0
" I honestly love everything about this )	Im very glad it allows me to basically look up how to do pretty much everything It comes in handy!",5,0,0,0,0,27,0,1,0
" Love it!	So addicting!",5,0,0,0,0,4,0,1,0
" Excellent!!!!	Love Love Love!!!! I have so many new recipes and design ideas Its so fun to see what friends like and pin also",5,0,0,0,0,24,0,1,0
 I actually like the app better than the online site,5,0,0,0,0,11,0,0,0
" Addicted !	Simply can't stop browsing through before I wind my day !",5,0,0,0,0,13,0,1,0
" Great	Very Nice AppsLove it",5,0,0,0,0,5,0,0,0
" Great, especially when you are stuck in a boring meeting",5,0,0,0,0,11,0,0,0
 Love It!,5,0,0,0,0,3,0,1,0
" Lovely	Funnest and most helpful app ever!",5,0,0,0,0,7,0,1,0
 Love it MAKES MY DAY with all the love??,5,0,0,0,0,10,1,0,0
" Excellent site	You can't go wrong here! However, don't join if you don't have a few hours each day to kill Highly addictive!",5,0,0,0,0,23,0,1,0
 My favorite app!,5,0,0,0,0,4,0,1,0
" Matters of Interest	Simple to use Easy setup",5,0,0,0,0,8,0,0,0
" Galaxy tab 3	Love pinterest, app works well, have it both on phone and tab",5,0,0,0,0,15,0,0,0
 AWESOME!!!,5,0,0,0,0,2,0,1,0
 Cool,5,0,0,0,0,2,0,0,0
" Love it	I'm addicted Plus, everything I asked to fix has been fixed, so thanks for listening to us and making your updates worth it!",5,0,0,0,0,25,0,1,0
" GREAT APP	Love this app",5,0,0,0,0,5,0,0,0
" Informative!	Very Enjoyable!!!",5,0,0,0,0,3,0,1,0
" Love it!!!!	Awesome app",5,0,0,0,0,4,0,1,0
 Love it!,5,0,0,0,0,3,0,1,0
 Love this app,4,0,0,0,0,4,0,0,0
" Everything	anything and everything, enough said (",5,0,0,0,0,7,0,0,0
" AWESOME	Never thought I'd be addicted to pinterest",5,0,0,0,0,8,0,0,0
 Excellent,5,0,0,0,0,2,0,0,0
" Excellent	Very useful",5,0,0,0,0,3,0,0,0
 I love it,5,0,0,0,0,4,0,0,0
 Lovelovelove obsessed ?,5,0,0,0,0,4,1,0,0
" Awesome app!!	Everyone should use this app!",5,0,0,0,0,7,0,1,0
 Love it!,4,0,0,0,0,3,0,1,0
 Great ap,5,0,0,0,0,3,0,0,0
" Awesome	Awesome thanks",5,0,0,0,0,3,0,0,0
 The Best,5,0,0,0,0,3,0,0,0
 Great app,5,0,0,0,0,3,0,0,0
" Nice	Cool",4,0,0,0,0,2,0,0,0
" Love it	I love this app!! It lets me edit my pics anyway I want and share them easily!! Definitely a 5 star app!!!",5,0,0,0,0,24,0,1,0
" Super app	I really like it",5,0,0,0,0,6,0,0,0
" Excellent	Great app I have ever used",5,0,0,0,0,7,0,0,0
" Ayeee	This app is awesome",5,0,0,0,0,5,0,0,0
" Really good	Glad downloaded",5,0,0,0,0,4,0,0,0
" Perfect!	Love This So Much!",5,0,0,0,0,5,0,1,0
" Excellent app	Best photography app till date!!!! )",5,0,0,0,0,8,0,1,0
" p	p",4,0,0,0,0,2,0,0,0
" Like it	Great app",5,0,0,0,0,4,0,0,0
" Yes	Awesome",5,0,0,0,0,2,0,0,0
" Nice	I love this aap",5,0,0,0,0,5,0,0,0
" Best	Great",5,0,0,0,0,2,0,0,0
" Ok	Ok",3,0,0,0,0,2,0,0,0
" DJ	super",4,0,0,0,0,2,0,0,0
" Excellent	Love it",5,0,0,0,0,3,0,0,0
" milla	super",5,0,0,0,0,2,0,0,0
" Wow	Awsome!!!",5,0,0,0,0,2,0,1,0
" Excellent	Cool",5,0,0,0,0,2,0,0,0
" Wow	Love this app",5,0,0,0,0,4,0,0,0
" Good	Nice edithing photo",5,0,0,0,0,4,0,0,0
" Awesome	I love this app",5,0,0,0,0,5,0,0,0
" Very good	Fav app  Only bad thing is all the fakes Not good",5,0,0,0,0,14,0,0,0
" The best yo	      (^_^)'",5,0,0,0,0,10,0,0,0
" Straight	Straight",4,0,0,0,0,2,0,0,0
" Goood	Very good aap",4,0,0,0,0,4,0,0,0
" 	Nice",2,0,0,0,0,2,0,0,0
" Good	I like this app lets u do fun stuff with ur pics",4,0,0,0,0,13,0,0,0
" god	good",5,0,0,0,0,2,0,0,0
" Picsart	An awesome and Helpful photo editor ?",5,0,0,0,0,8,1,0,0
" Niceee	It perfects",3,0,0,0,0,3,0,0,0
" Out of words	Excellent app out of words just got to say sira ee laata",5,0,0,0,0,15,0,0,0
" Cool	This app Is good running my iPhone ",4,0,0,0,0,8,0,0,0
" April	I really luv diz appgreat effects on ur pic",5,0,0,0,0,10,0,0,0
" Samsung galaxy s duos 2	Excellent app ever Thanks devoloper",5,0,0,0,0,10,0,0,0
" Wow	Owsum app",5,0,0,0,0,3,0,0,0
" Super	Gd apps",5,0,0,0,0,3,0,0,0
" Nice	Nice must try",5,0,0,0,0,4,0,0,0
" ?Lovely?	Im creazy abt dis apps So many edditng apps here but this is only one",5,0,0,0,0,16,1,0,0
" Amazing!!	Fantastic editor!",5,0,0,0,0,3,0,1,0
" Useful app	I love this app )",4,0,0,0,0,7,0,0,0
" On point	iteedoe",5,0,0,0,0,3,0,0,0
" v	awesome app",5,0,0,0,0,3,0,0,0
" It's really good 	I love it!!! ",4,0,0,0,0,7,0,1,0
" The Best!	I absolutely love the app! I use it all the time I recommend this to anyone!(",5,0,0,0,0,18,0,1,0
" Exellent	Nice t use and its very easy",5,0,0,0,0,8,0,0,0
" Good app	I love this app its awesome",5,0,0,0,0,8,0,0,0
" Luvvvvvv it	OMG I LOVE IT LOVE LOV LO L LU LUV LUV I LUV IT",5,0,0,0,0,16,0,0,0
" 2 thumbs up	Good",5,0,0,0,0,4,0,0,0
" G	G",5,0,0,0,0,2,0,0,0
" A really	Good app",5,0,0,0,0,4,0,0,0
" Nice	Nice",5,0,0,0,0,2,0,0,0
" Very good	??",5,0,0,0,0,3,1,0,0
 This is awesome,5,0,0,0,0,4,0,0,0
" Amazing!!!!	It's an awesome app I say you all download it",5,0,0,0,0,11,0,1,0
" Good	Good",5,0,0,0,0,2,0,0,0
" Kiran	Best photo editor app",5,0,0,0,0,5,0,0,0
" A	Awesome",5,0,0,0,0,2,0,0,0
" Cool	Fantastic",5,0,0,0,0,2,0,0,0
" Samsung galaxy s4	Awesome",5,0,0,0,0,4,0,0,0
" Photo photo photo	Love them photos",5,0,0,0,0,6,0,0,0
" jst osm	really awsm app!!! jst love diz",5,0,0,0,0,8,0,1,0
" galaxy pocket	excellent application allover",5,0,0,0,0,5,0,0,0
" Nothing	I Wanna Try This",5,0,0,0,0,5,0,0,0
" great	needs more features and hope u will advance to videos",5,0,0,0,0,11,0,0,0
" Editing	I love it",5,0,0,0,0,4,0,0,0
" Superb	Best app I had ever Seen",5,0,0,0,0,7,0,0,0
" gud	fine",4,0,0,0,0,2,0,0,0
" Gd	Nice",5,0,0,0,0,2,0,0,0
" Done	Best Photoshop I have ever used",5,0,0,0,0,7,0,0,0
" (	I love it ! It's so easy to work with ((",5,0,0,0,0,12,0,1,0
" Excellent App	Excellent App you dont need anything else",5,0,0,0,0,9,0,0,0
" I love	where are the colors of the textfonts? they disappeared",4,0,0,0,0,11,1,0,0
" Cool	I like it Just a bit slow",5,0,0,0,0,8,0,0,0
" I love this because it's a fun way to express yourself! D	(((( !!!",3,0,0,0,0,14,0,1,0
" V Good nd interesting Application for all	V Interesting",4,0,0,0,0,9,0,0,0
" Awesome	Great achievement",5,0,0,0,0,3,0,0,0
" Excellent	But need to add some more features",5,0,0,0,0,8,0,0,0
" It sucks	I was trying to do something so simple and I cant figure out anything Have no idea how the other ratings are so good",1,0,0,0,0,26,0,0,0
" PicsArt	This is my favorite editing app! And it's free! Runs super smooth on my Galaxy III Keep up the great work! Now using on my Nexus 5, still awesome! ?",5,0,0,0,0,31,1,1,0
" Luv it	Great",5,0,0,0,0,3,0,0,0
" ?	cool",5,0,0,0,0,2,1,0,0
" Obviously it's good if I gave it 5 starts	I use this app to edit all my pictures I love this app so much!!",5,0,0,0,0,24,0,1,0
" Udayani	I love this app ",5,0,0,0,0,5,0,0,0
" I like it	This app is so amazing",5,0,0,0,0,8,0,0,0
" I used this app on my lil brother's phone  and I loved it	I just installed it so if it suits me too I would be back to crown it up to five stars ?A??",3,0,0,0,0,36,1,0,0
" Cool	(",5,0,0,0,0,2,0,0,0
" Best app so far	I love that u can edit and make it ur own that's cool",5,0,0,0,0,17,0,0,0
" Awesome app!!	Works perfectly for all of my pictures!",5,0,0,0,0,9,0,1,0
" AWESOME and amazing!	It's so cool! I LOVE it!",5,0,0,0,0,9,0,1,0
" Must download	Easy good",5,0,0,0,0,4,0,0,0
" l love it	its  better  then others",4,0,0,0,0,9,0,0,0
" Awesome	Lv ths app",5,0,0,0,0,4,0,0,0
" I like it	It's an wonderful software, mindblowingI just love to use it, very uivery muchjust like it",5,0,0,0,0,18,0,0,0
" !!!!!	Awesome",5,0,0,0,0,2,0,1,0
" love	I know the hype is with the instagram release but this feature rich app blows it out of the water",5,0,0,0,0,21,0,0,0
